11781:17,654,58,616,89750,29,84,21927,8,224
11788:8894,100812,119223,63968,72612,61577,118112,55809,2275,4462
11795:88949,103799,4510,79711,111389,58562,88579,76399,10985,113462
11799:17,669,866,302,76,224,654,58,81,616
11818:2202,19222,111217,46176,98841,17,58,29,654,787
11825:25568,31426,63990,54437,49693,37932,122516,101888,103128,73286
11835:24764,80785,72060,17,31705,85967,20057,108159,58,616
11836:135,224,28446,40,168,1326,9417,1400,760,5480
11838:69035,53636,16011,35501,43540,355,63035,50252,4184,116346
11839:10345,51014,1262,38138,3521,10046,23676,394,3429,223
11843:94998,108175,69304,58691,70996,112623,93423,710,14581,441
11844:101838,23356,51436,79048,33681,224,58,17,76,698
11847:46965,12994,54174,97558,61409,70044,53649,441,16465,65065
11851:17,669,866,302,76,224,654,58,81,616
11856:81442,69561,97515,74182,24646,226,2967,780,17,115281
11863:17,669,866,302,76,224,654,58,81,616
11864:17,669,866,302,76,224,654,58,81,616
11865:17,56899,21782,302,1962,48037,99385,117330,107992,23451
11883:35382,225,11825,14797,13183,8364,40467,85350,105777,69615
11884:90981,5048,58648,8894,100812,119223,81,7680,500,1888
11885:117308,94804,16721,59750,58552,68482,9520,33122,12139,84965
11892:85543,16339,17582,84642,26036,39691,120841,69967,94404,2018
11893:46247,59467,27887,17,8512,17384,6901,79024,47245,30047
11896:105195,48623,17,52734,3732,80971,110095,98283,22472,102318
11910:88573,102774,899,48,302,654,84,66101,8,72081
11913:761,97402,17,302,354,899,654,1187,48,11762
11922:17,654,302,616,564,2223,698,28943,22626,4150
11928:17,224,302,654,616,58,650,29,76,84
11929:73573,1220,654,66739,84,866,650,29,361,8
11939:9777,4767,87190,36339,64404,101166,114910,52430,26251,73782
11956:654,616,76,41340,115405,48948,101804,123260,107779,61884
11962:99332,92017,103240,64518,25525,120277,7000,28649,20879,114996
11968:116400,81218,114739,63500,17,6,262,826,20288,6303
11972:32142,88385,49733,70187,327,11901,9354,3867,24146,41595
11979:98557,110744,108218,99194,78683,866,17,14942,1099,500
11983:45600,89388,17,113123,61948,56291,8,654,84,58
11988:5753,79499,15,102758,118567,13455,91543,302,654,616
11990:23393,4357,12505,3484,35032,3717,18765,24848,4461,14411
11996:17,669,866,302,76,224,654,58,81,616
11999:82518,24975,103753,50411,113860,32454,82739,112002,53746,75949
12008:1508,6102,19399,102001,91250,65315,31002,17,654,58
12010:55062,121731,51862,49332,91023,1372,441,710,90878,17
12011:79057,78807,17,76,86406,66293,111591,25996,1239,616
12027:81274,67742,61882,24926,17,22397,35013,103731,22963,55320
12028:4578,654,2316,49217,36515,44924,99021,42123,84,76
12037:17,302,89389,112148,60988,1150,654,616,77192,38432
12047:226,22346,68126,14435,41529,20747,93386,80321,85403,69211
12050:122594,17,5790,100945,41391,25649,654,3734,53415,138
12067:110164,85046,10106,14801,104658,7879,4146,60434,76,2528
12084:81811,17,654,29,46213,106695,94891,70587,38728,87469
12094:39929,71592,27207,86341,99758,88141,117129,41070,64406,84563
12130:73291,95718,58832,57671,42536,17,302,289,1804,1357
12170:17,302,564,650,654,58,616,866,361,736
12199:790,58900,7927,99521,120178,44435,108762,26505,103766,91748
12211:39373,109566,78979,85406,50129,36764,6901,10692,16658,3043
12213:40,5739,2596,994,3409,344,10020,7140,51063,1558
12232:102207,17,302,654,83661,93864,93113,71342,106883,110730
12234:84146,76711,114901,17,81,25107,1355,99605,5292,4926
12235:1240,9862,49752,7690,17,302,29,616,58,84
12237:111861,41523,108904,79435,56151,87193,98681,45322,10291,2337
12239:75790,45975,100879,63418,30848,117632,84038,113727,80687,104579
12263:57147,73645,17,26177,115844,79497,64692,98818,27322,60689
12268:6696,54807,16995,8384,3613,3850,5509,670,46,57518
12271:23301,117574,99959,45103,98126,109426,30917,26107,6917,58
12272:3256,72760,30176,43701,86761,17,302,427,542,616
12296:2837,39602,17,899,1187,2015,67283,69933,1119,48
12310:83774,124,17,1109,302,69743,654,116746,58493,8
12327:36562,107152,50573,105667,74382,95953,119851,6545,3446,35559
12328:899,17,1119,84,302,19117,69323,6091,23616,92786
12356:34090,46722,67308,76022,49520,15486,5465,38502,112191,7125
12360:78003,109564,8775,120195,41746,86338,20534,20561,20114,8956
12364:44029,654,302,354,58,70,866,29,656,76
12373:10048,14890,18168,63439,61763,94015,8102,698,10305,21640
12375:99858,56781,20676,113723,97403,47601,974,76,10466,352
12376:90038,72027,82899,92545,94224,50979,72700,10968,89570,9891
12379:22587,21762,57944,81019,56167,93250,110819,51280,121175,65
12406:986,83936,50095,86193,95615,12710,49332,91023,14416,33063
12416:77397,20791,115640,118868,27274,82817,13783,57499,19162,108554
12428:17,669,866,302,76,224,654,58,81,616
12433:41208,115493,62958,17,1709,40640,64926,6574,88288,102555
12443:36215,92635,33633,95062,80728,24281,122374,18695,58153,102508
12453:302,2162,654,1102,1119,875,8,354,70,29
12464:17,71429,46456,83892,78727,84451,114174,61734,119946,115449
12467:57440,28795,5061,81640,115613,17,10175,857,94320,12119
12474:59519,49988,77718,40502,2082,17,84,60,48343,80448
12480:56087,98333,6496,93596,23999,39748,40812,40167,21320,26025
12496:8105,2924,4414,401,654,285,23398,52070,54513,2744
12498:17,669,866,302,76,224,654,58,81,616
12505:54827,115839,99548,54976,83879,14389,106794,16069,89735,81158
12512:1844,654,58,616,84,8,650,76,1102,542
12531:17,30998,46513,70274,116117,89921,68855,121749,830,564
12532:5282,14508,1696,29766,9354,5048,35676,22312,53299,18953
12533:113425,69065,42080,68865,58,616,29,650,8,76
12534:4138,3683,33138,76996,33008,110127,678,104055,18370,20096
12536:17,302,54174,97558,61409,70044,53649,84,58,76
12540:91128,73865,6342,43757,35152,16040,51853,17,1348,54132
12541:90902,17,9425,17398,79927,6383,14703,65874,54957,62451
12544:68307,40866,17,112771,73832,302,51511,48780,654,108445
12549:17,302,654,76,354,29,84,254,58,138
12552:61373,83536,69734,17,39802,52174,65847,80862,108196,39012
12555:110968,67455,75675,61373,37827,8621,6191,5331,877,61648
12556:91050,55243,104145,17,1102,8,302,654,29,58
12559:71672,2162,102989,66805,97172,63640,66672,81350,48027,42074
12562:88524,48208,12637,9354,64,42440,10246,67574,3041,14508
12564:9894,1023,2976,94400,81182,58,616,84,42799,76
12568:17,669,866,302,76,224,654,58,81,616
12573:1548,55756,17,3265,10798,89662,108906,117237,123075,63075
12587:100619,431,654,302,29,49958,7976,63822,238,62
12595:72207,43925,34152,52619,4854,34417,35925,75980,120378,5061
12601:14012,51041,56343,35724,1636,84,1558,13712,2149,17
12604:17468,5226,302,65508,11707,57587,25300,84,76923,60139
12616:11644,42514,9629,14964,37386,2447,28490,11641,4941,398
12622:40866,120039,115655,111788,108696,17,78319,109616,38120,27705
12628:122304,4305,57514,2004,47381,18701,2126,3177,168,984
12630:17539,22253,9862,49752,34542,83893,205,76684,7436,89202
12642:17,654,616,73909,95593,73888,101815,20682,8,29
12660:32611,79706,79984,17,86041,9610,85028,69451,47801,89144
12662:3233,59585,29030,48365,60833,18098,2139,1987,656,4249
12663:86452,17,68418,71755,97314,76,58,654,15712,115354
12669:17,654,302,29,616,58,3006,34555,84,12607
12676:120443,4646,52632,69173,75173,50550,98443,29458,17798,72413
12700:33515,44299,69992,1913,39086,103177,112398,1002,76,1340
12701:44561,114759,120011,17653,31675,47287,17,14035,10045,53311
12723:33122,12139,55921,119799,96625,106563,53476,120947,52192,89674
12725:42286,74587,17569,46121,50117,116245,62233,7514,62002,17
12739:43605,121313,73031,61147,50220,78390,51657,84893,16443,24464
12753:117563,5184,89209,17620,17,14791,30951,302,74151,55502
12754:4177,36233,5124,44362,7225,26488,4940,12722,696,16381
12761:5214,85433,87304,24835,76,2071,48265,17,2139,29839
12766:28231,30937,81,3718,45320,110596,2213,20899,564,2675
12767:17,669,866,302,76,224,654,58,81,616
12773:9397,26138,52311,69111,65901,34184,55267,9979,29559,21240
12779:20412,3237,54459,81,4575,2967,375,6202,48076,22689
12780:2980,17,12090,36541,15207,65648,87249,59746,32827,62561
12794:1099,425,104585,49790,17,568,76,72413,29458,47735
12795:17,654,9599,99925,36537,122069,103232,111398,39861,63280
12796:64334,103745,361,76,866,31633,6387,17,63943,2848
12799:3177,168,984,2318,1803,301,719,5738,44,353
12804:82743,43844,96737,86347,17640,21980,43586,73547,43745,61345
12807:2654,40037,62831,2510,41164,8772,19206,219,36909,7268
12811:17,45539,302,654,84,58,616,70,354,361
12836:22240,17,616,58,302,654,542,8,861,84
12841:19254,9127,95209,12099,5671,24920,27904,15634,57912,10348
12852:17,654,302,4054,74430,74140,58,36995,18132,100745
12860:30531,62669,113368,654,58,616,29,76,650,138
12885:113247,78709,68069,80535,100933,23686,302,654,105116,58
12892:302,654,616,58,76,29,8,224,560,4816
12898:266,75603,13221,94158,15,11522,86626,6284,34020,91775
12902:14408,70177,95219,26469,117478,4039,88415,2654,40037,62831
12912:4262,114813,100671,17,76,84,650,4227,8671,119488
12918:62776,23174,47982,42468,30352,1667,50953,86299,115150,17
12928:17,2162,84,302,875,947,654,787,354,518
12931:12480,13498,3824,17,616,302,654,354,84,518
12934:3516,72869,8127,23058,113836,104378,616,780,31654,542
12939:44541,101647,62016,79129,65233,50272,40026,77238,106711,98793
12956:29572,19327,29649,34203,46738,60279,17,94523,224,49076
12967:427,47768,93290,91936,17,17781,51178,35781,8146,70699
12970:17,302,654,616,182,58,76,1245,29,84
12985:44036,97532,33605,29591,108568,4985,3001,986,3010,654
12986:20415,62533,17,719,12722,654,2139,3159,302,564
12991:36574,49902,20013,62404,74027,7586,117862,121139,62792,54825
12998:182,14541,30706,47017,26649,73926,53013,56850,17675,99863
13004:37793,114680,72322,59887,40221,91507,114285,67150,28703,102937
13019:16030,74157,100297,29707,40139,68555,47717,48649,2194,35032
13024:17,669,866,302,76,224,654,58,81,616
13025:285,81,17,226,986,262,70,302,873,1535
13039:39040,55102,87044,42256,35337,81306,26029,121016,109140,533
13040:116555,81,6431,6227,95194,34936,51865,1749,2379,12727
13050:17,669,866,302,76,224,654,58,81,616
13060:17,669,866,302,76,224,654,58,81,616
13062:5998,939,2656,116694,9093,67160,62975,43253,100326,83571
13071:10041,1352,1527,3107,189,64216,107490,1712,56030,113322
13080:22205,121481,63072,52642,117102,101519,42111,40504,24477,40888
13081:2805,28946,654,17581,8,76,84,650,1102,138
13087:26859,26672,16263,1787,5120,19167,76768,53585,103064,108157
13092:302,68781,38921,46071,88660,58,616,84,76,8
13094:41208,115493,62958,1709,493,224,17,654,736,1102
13106:1701,35355,33504,69909,75252,59651,52930,70,28641,6849
13109:49332,91023,81,17,91830,67728,76,302,58,564
13110:77063,43322,60617,44136,76,564,17,93245,55833,87664
13116:70284,347,14237,11884,238,2342,302,2139,3847,69736
13152:17,58081,100147,81553,50543,29436,56803,53177,77800,98072
13153:111758,39198,41258,78455,56943,106113,87071,68982,91780,7384
13177:24761,106623,66192,17,302,654,29,616,542,224
13179:650,97,116,5022,1614,303,708,17,7361,46851
13192:17,669,866,302,76,224,654,58,81,616
13195:1058,34027,120816,15,17,8194,37121,5109,116436,122625
13226:55388,54463,17,224,2318,901,1410,669,168,2946
13233:50618,98317,17,103938,11998,302,19762,24096,6514,18492
13259:17,669,866,302,76,224,654,58,81,616
13264:81,616,11687,6491,67399,123215,98410,18239,6127,26885
13269:17,669,866,302,76,224,654,58,81,616
13280:5542,17,17938,654,302,58,616,12802,123175,6780
13285:28138,18593,69053,108111,39215,68220,99869,45988,42379,36402
13289:16995,670,2081,77407,23970,38891,46,15088,43339,30892
13295:122356,72550,302,654,76,84,8,650,29,40453
13296:924,31496,115630,59222,41973,122445,15348,116071,81394,34399
13307:7446,68332,616,3795,58,289,2425,101,322,85195
13312:84611,73013,58661,112730,39431,71857,50056,117115,654,58
13319:17,669,866,302,76,224,654,58,81,616
13325:1592,99035,101181,119864,21553,77286,35946,109527,74756,109106
13335:33377,17,46405,8439,87407,302,58,654,361,48994
13339:101277,74453,104494,7021,10492,9289,37869,13889,64487,25362
13353:31695,82887,61716,14206,1211,17,31584,302,654,10959
13367:118783,36108,9560,43344,120358,61406,45126,82756,67483,15558
13375:17,669,866,302,76,224,654,58,81,616
13377:1965,2717,99784,21572,32309,47902,37398,40181,50757,76
13380:669,1592,924,12586,301,2955,2547,2021,225,23967
13387:45773,87381,51224,2194,52805,870,752,7457,12508,1007
13392:3522,103746,105231,9286,40840,8772,66642,37575,23964,20442
13414:395,76205,5884,119421,237,16329,302,3234,654,56268
13425:17985,1803,302,273,13419,8359,30,95140,17,363
13432:1572,21407,97009,79260,109637,18493,78346,17,2202,19222
13434:15976,91850,3207,112147,68120,120507,48883,88224,302,654
13435:46557,112071,112254,26989,101955,17,361,27112,97262,23709
13436:120488,59405,45703,29952,105997,83772,107588,94836,46994,50442
13444:1009,30260,303,27930,94189,43840,53943,17,54109,616
13445:17,302,30581,1460,1133,3304,3274,654,11659,82372
13447:5477,11404,22182,75739,373,24794,44180,30948,5405,7339
13459:66971,74321,60665,24061,59926,18423,122087,90943,18287,76
13464:168,9984,719,68799,76,463,37069,984,81039,70112
13466:17,54750,10833,1382,20415,62533,52984,87410,66376,32805
13467:7865,97320,27882,80575,17043,100379,86308,30584,93604,2998
13469:654,58,301,57476,90724,31407,54250,88368,84,76
13470:42505,48537,62558,17835,20956,56174,69849,8923,41252,32288
13504:56530,91227,947,60495,48088,84255,89980,87822,13992,33543
13506:32837,25000,116949,40453,62037,116827,93405,107558,64475,17
13511:23683,2626,1550,24670,113365,66657,166,49217,69652,9388
13525:39466,58928,84583,47094,21878,38219,19467,50751,4858,85974
13526:81427,96464,112874,53052,5403,58647,120022,23613,92846,60536
13530:110655,94441,97653,71212,38994,5738,1709,4103,3976,3789
13533:6111,120101,115084,25883,53041,2121,17,111161,654,373
13534:42665,32975,80698,669,81,17,3034,1592,2021,23967
13535:90431,3196,116440,14793,157,34710,40104,64013,49883,24501
13564:736,2669,6840,37121,8194,17396,65145,224,17,17442
13568:106011,40845,103773,103027,28295,82177,55375,26510,51350,112309
13584:1061,17,40394,92949,6575,89719,113305,103084,55794,73311
13590:17,669,866,302,76,224,654,58,81,616
13596:68781,38921,46071,88660,17,7624,50506,57564,14235,77291
13602:17,302,654,58,106628,118400,8,650,29,76
13607:70,17,138,60607,6686,24582,25210,50662,16402,114328
13613:23301,117574,500,17,11813,103903,37907,6917,34727,42947
13618:17,669,866,302,76,224,654,58,81,616
13632:70485,3619,99198,50040,13789,16235,88710,37713,696,74529
13633:45181,2270,2769,354,3,3628,1804,87884,2469,530
13634:83957,29187,58845,53028,40484,30797,3399,34135,11830,55591
13643:5738,79879,96171,33992,16186,28096,7139,36057,105470,70421
13657:11638,17,1539,736,65,119,1600,58,1412,302
13665:56338,51815,302,17,9264,654,58,616,18871,49706
13666:98442,18762,54818,18284,54976,99548,83879,14389,106794,16069
13696:70,17,81,76,17317,1485,26638,103037,78205,84606
13700:98485,654,302,58,616,29,1102,8,354,48
13701:5465,98757,41943,106098,115604,60432,120128,70177,95219,26469
13710:90095,44628,168,45288,92681,118302,60275,78216,28111,8903
13723:36086,96046,84744,13341,46281,603,866,32743,23731,7327
13752:29572,19327,29649,46738,60279,409,224,1245,182,238
13758:301,82100,17,36182,654,11900,11439,50033,22358,616
13761:2917,91794,8470,51269,79045,354,301,58,654,1065
13770:342,26191,8883,4755,1352,1712,14010,3172,4825,24960
13781:921,51741,75860,64343,43726,26768,33618,15023,111031,107702
13782:20629,37438,86541,110221,82049,25188,77765,17,398,40566
13784:46451,6504,38978,22646,84744,96046,18920,16504,46142,24014
13806:302,78678,33007,62106,93247,115500,654,361,58,616
13812:80745,89094,86425,109730,3702,86177,2414,15,1471,4613
13813:6094,94595,40392,99077,10319,81787,2200,80723,74241,122013
13831:108984,55664,2265,22966,25793,16208,9613,38470,1830,262
13835:866,12578,38797,9509,121390,75074,11863,361,36203,45644
13841:17,302,654,58,616,564,84,224,29,8
13871:41070,64406,84563,92910,39638,74833,70892,111064,719,463
13874:17,669,866,302,76,224,654,58,81,616
13876:15,30,2715,17,47333,96304,302,58,654,616
13883:104601,74062,93303,302,58,29,77488,86241,101186,56727
13884:90409,17,654,58,616,70,29,224,84,866
13892:33388,118992,84411,86435,11700,62664,12383,39412,69067,39003
13893:3173,78797,74167,103399,37819,75837,116843,97371,44506,23930
13900:97733,63135,41521,77134,47132,112399,65496,17856,302,28355
13912:113386,112827,105184,4,63547,88324,10048,58654,14890,18452
13918:2934,9629,398,11644,24340,4592,6507,8959,16624,60218
13924:302,120317,9398,12978,26093,107871,84941,79232,72722,654
13953:6759,17,84411,86435,1913,81,361,698,76,40
13956:15947,37792,43930,54181,120347,44741,43367,7608,880,10216
13961:17,669,866,302,76,224,654,58,81,616
13964:302,17,35568,96681,37684,78322,72224,74747,84510,44943
13995:40211,3282,27335,15078,62612,47566,46408,52498,55429,87474
14003:17,669,866,302,76,224,654,58,81,616
14014:55401,83046,69000,26540,15248,98442,731,17,8,616
14015:17,669,866,302,76,224,654,58,81,616
14024:74592,93665,50057,74803,73453,448,28615,53234,44775,88114
14034:17,669,866,302,76,224,654,58,81,616
14040:84614,17,1276,654,327,58,245,709,500,508
14056:45018,52284,9271,110198,101583,60591,23099,75984,77942,36135
14057:104709,65362,36087,112752,17,1060,19921,107842,67062,91871
14058:71761,20692,65937,26534,80657,9126,17,6897,542,101448
14065:107554,58898,41683,116253,115668,115787,87860,68883,106270,385
14068:69075,5017,1827,2696,2714,2403,31784,96548,42856,17
14069:49820,654,616,17526,650,81251,60048,25478,84,76
14084:65025,98627,42928,42597,24759,72138,15588,17,302,654
14087:353,94103,92188,25649,8794,12495,55235,364,65161,41527
14088:19731,13348,7969,27085,4671,91568,112291,14669,23960,112009
14095:17,669,866,302,76,224,654,58,81,616
14112:119442,17,302,1880,8645,12613,53639,9872,109369,91989
14120:77192,17,302,654,75562,85401,58,11109,54926,616
14128:43848,1175,90233,44547,99359,17,8,302,654,431
14139:3377,761,17,76375,13681,302,92874,102767,59929,108186
14142:21465,122092,2121,47372,43736,47385,12549,1131,23370,301
14147:17,669,866,302,76,224,654,58,81,616
14148:37941,35127,27473,22155,17,58,3884,1050,302,654
14151:5807,85642,48712,114564,70648,6906,117428,113348,69687,74238
14176:42496,50542,17,654,616,58,29,76,84,3974
14210:17,302,90761,93891,58516,58,616,105968,69177,650
14211:8655,116904,119875,92351,14433,94259,102697,81,364,17
14219:113378,99304,81,3137,229,138,15535,226,15139,3144
14247:89737,113425,33404,40457,8,36785,12333,21071,518,58233
14293:30635,61194,63831,54190,29,654,616,71153,285,13135
14299:19651,68488,110120,50798,93317,96443,112601,47724,101810,65844
14314:48833,27826,33189,302,84,654,1102,19651,76,58
14321:78283,899,2162,48,1187,70,6450,1545,8946,63273
14330:615,1987,8803,8286,970,8,29030,48365,62769,69075
14336:36205,66418,62593,71234,100096,17,75415,118082,118083,114154
14347:17,669,866,302,76,224,654,58,81,616
14371:17,116193,16556,50061,57229,101039,302,74374,61197,899
14386:36187,182,8,1119,224,17,4275,262,1352,2955
14397:42284,64663,108798,53578,25053,6,32,947,45748,1558
14407:521,49901,79234,17,56088,22290,92376,327,75702,59647
14422:65532,62,49076,378,17,409,224,398,353,45
14436:114985,118096,17,67634,654,82000,55376,40,25895,94326
14445:6149,17,27982,29,51019,35583,34770,67762,80259,61
14446:106672,65770,62030,120996,17,16780,71032,51788,18170,59830
14455:238,14540,18798,21729,12201,398,1104,17,27148,87511
14470:17,40885,63770,65457,56761,1790,15861,1410,10851,2200
14473:40467,85350,105777,69615,17,13046,719,168,302,59802
14508:17,669,866,302,76,224,654,58,81,616
14509:61651,38552,36104,92040,947,302,225,6503,908,4486
14517:59253,98723,24224,91357,113429,70167,16173,55482,15947,43930
14522:17,76,19166,121070,60412,66449,79242,40165,68338,80411
14524:21572,100016,101687,2406,11626,114811,60209,45156,103857,82229
14536:68499,13848,100497,14593,12657,52162,16670,19799,45719,11272
14554:2668,302,787,162,45,1690,656,3101,4210,283
14568:93718,64638,2265,5214,85433,87304,40,2139,76,77407
14576:61375,70209,27049,76,58760,56161,10048,698,17,81
14582:302,17238,13164,61875,2866,48782,119016,64206,29,84
14590:41710,73034,108476,25035,70393,41976,114856,51129,49625,2666
14591:25237,70740,36475,7273,18867,60090,46005,119069,27246,92261
14601:17,669,866,302,76,224,654,58,81,616
14613:120740,74433,111950,15025,71313,71576,84790,60529,64179,17
14615:17,669,866,302,76,224,654,58,81,616
14619:113987,100760,105706,95672,115750,109305,39676,70323,83607,70069
14629:16941,14170,1097,56236,6453,3215,598,15112,24711,8735
14639:31633,6387,63943,76,45726,6198,30661,74016,2848,18697
14640:17,669,866,302,76,224,654,58,81,616
14652:106587,31960,80990,55606,83210,103789,114533,7481,37027,88975
14676:654,101011,62461,62901,112389,106640,93398,24636,58,616
14681:37143,96993,1176,16701,13896,7627,6906,40,20836,2406
14695:37033,29646,7829,47109,91920,17,7024,66994,1744,710
14697:101707,71189,33862,36883,25177,119724,27209,4158,14505,17498
14701:15902,17,84,302,1102,29,2193,11900,8,50033
14712:53749,22128,84238,22546,37237,42506,89789,10060,102319,105750
14717:43686,68251,47356,96339,121839,32272,116404,32268,41532,35218
14719:302,58,616,29,650,84,866,354,53126,8
14721:49574,118377,76108,98174,39308,62187,30815,9674,13077,11072
14737:116377,46370,73343,112979,30682,17106,30473,52797,302,8836
14752:17,669,866,302,76,224,654,58,81,616
14755:17,302,58,616,103544,68997,5933,51222,29,76
14759:654,29,84,58,25575,138,78378,48446,87441,77846
14764:2692,74558,654,518,1119,1057,59439,295,12133,219
14767:105330,9354,44738,34145,33562,8454,13335,12548,27291,20288
14771:40537,71444,102527,5355,3137,3423,986,262,91830,67728
14776:17,26033,69819,20549,104322,65475,24046,98595,29774,8849
14784:8894,100812,119223,1682,4261,19112,64370,1970,719,20288
14788:17,302,59744,121184,6719,94408,81155,29,84,76
14791:463,168,59320,14099,114459,29790,3153,61641,20594,117802
14793:14251,83539,81,3137,403,3423,26109,5767,15728,14174
14794:44117,96976,109949,109399,87241,40308,35836,116652,116197,84212
14822:17,518,1126,12117,654,616,1109,32,65,1535
14824:64863,116916,103887,2917,497,35943,46095,66781,95611,42397
14862:7969,27085,91568,112291,14669,23960,112009,103791,102082,7334
14863:9504,119311,302,47553,45268,16692,54523,45848,30967,22256
14864:46172,66927,83074,68154,109897,88363,76218,17,510,654
14865:302,654,616,58,58893,92201,76,8,84,29
14874:17,302,58,29,616,84,354,1102,866,650
14879:102961,106011,40845,37110,64243,114382,99002,5145,16715,559
14881:336,65465,8009,168,102614,100027,77868,44728,65076,122031
14883:5176,80899,119987,20916,1865,52135,107597,71559,58,1102
14906:118115,81,20412,116904,99960,122930,3423,3718,986,29681
14923:17,669,866,302,76,224,654,58,81,616
14924:5890,47268,107535,2717,358,12165,12092,6097,1460,9800
14933:104393,28824,840,101898,112146,96090,38848,46288,28740,15682
14934:574,60288,30417,719,122461,102908,41088,39572,112573,121223
14960:73733,2162,18447,616,58789,11683,3088,15705,50,7637
14964:22642,58,418,616,35758,71507,76,13395,67287,6739
14967:17,947,12670,6435,70,226,1023,49719,986,1099
14982:1832,99821,121008,32275,102989,66805,115349,1439,66990,93349
14992:101208,90193,81,2241,7211,986,3423,2967,140,16217
15002:65614,52792,7148,77433,68900,31723,58754,44697,16851,41081
15024:93494,17,8839,4755,14574,74157,100297,29707,40139,68555
15025:60549,111979,70287,16266,28250,29059,42887,4364,34145,563
15027:7852,61949,81814,21420,41642,54851,6491,101515,104599,5752
15043:17,669,866,302,76,224,654,58,81,616
15044:120342,63293,616,17,302,654,69146,115078,34440,58
15051:17,669,866,302,76,224,654,58,81,616
15066:5567,53816,32551,38278,78110,105726,17,327,1551,1449
15068:50345,39929,71592,27207,86341,99758,88141,117129,30116,81626
15073:81674,62368,119295,76169,117206,41218,95243,17,302,654
15076:40690,873,30644,58299,114131,53815,32888,75094,69791,86343
15079:115197,93462,41034,866,37702,17,55148,394,56656,2185
15101:2406,5693,6906,45123,51244,83226,25066,17,21572,100016
15104:79847,87073,22639,101439,3089,17,947,3005,22765,59572
15106:483,1568,6,4408,66,720,119914,78526,108065,120552
15113:62383,32550,18981,44375,55485,3567,14672,12859,10526,29383
15130:17,669,866,302,76,224,654,58,81,616
15131:39390,6674,262,18129,22966,45926,4339,25793,29064,70740
15135:105946,22596,3514,1962,72247,121083,17,82049,25188,77765
15166:1913,76,17,27671,79906,17378,122521,43457,118401,23931
15176:17,669,866,302,76,224,654,58,81,616
15177:302,26485,111626,654,92368,45088,45722,20172,73954,117479
15178:14003,24693,29891,19818,41947,77262,83123,102246,78887,23713
15187:2140,94482,1606,36162,12776,8587,5149,46312,47275,1126
15189:542,33347,76,168,67714,87067,65,56248,80476,1867
15201:29378,17,25712,25181,9708,8931,21608,5403,436,19983
15207:2959,47584,52820,102199,112364,77240,117814,14090,45471,21216
15211:840,101898,45460,77652,49360,46288,28740,15682,87749,99852
15214:3409,4751,100752,116440,57128,54907,840,22244,59716,8069
15216:102928,75657,105753,500,605,9354,3913,28244,9101,21963
15221:12486,22203,14310,1099,28541,36757,16969,21681,68949,69180
15224:120558,108410,103259,15260,17,616,302,15,70,654
15253:17,302,654,616,8,58,518,84,1449,65
15278:17,302,2657,616,654,2772,113497,36307,51043,62642
15280:25910,8167,866,64062,68799,12332,75530,698,3126,11687
15288:27632,36190,28759,20793,85001,46689,117338,84,302,654
15289:66201,72027,89259,34690,149,16005,70375,64603,112270,110418
15297:4755,1352,1527,3107,840,3172,4825,508,3196,378
15302:1265,26782,51602,1945,11959,5876,3965,32133,26405,983
15303:3440,93408,69,12597,1917,38690,17944,43327,3711,2815
15306:17,669,866,302,76,224,654,58,81,616
15308:75702,59647,108679,102483,80269,4546,40007,71066,75696,39713
15313:17,669,866,302,76,224,654,58,81,616
15333:96965,53215,52042,3378,17,4032,103626,100639,30951,8171
15340:17,2605,62381,89300,94726,58,616,84,354,76
15352:118215,106309,27546,75780,19739,54135,43320,95971,17,34440
15357:4600,51138,32307,2048,20355,36482,74520,51191,97437,95326
15366:17,616,1240,84,91516,74441,47899,84213,1102,76
15375:45137,97864,17,93934,31519,49247,103445,107874,302,58
15378:24533,39681,70687,68207,76,5048,12218,17480,72691,11884
15380:25365,24660,66181,113906,46606,73907,82590,69899,117317,96031
15385:66657,3,49217,69652,99303,654,96051,58,616,84
15388:17,654,1382,138,38479,61629,56904,108355,1152,4697
15394:17,302,30711,654,91716,30070,616,53191,58,285
15404:18568,78863,29329,56032,74121,57338,45009,76,17,347
15420:17,302,14626,226,654,17626,8509,650,23067,37890
15421:23387,1023,17,302,518,8,58,616,84,508
15433:3206,76480,107299,33653,116454,106493,90488,85569,12039,6921
15434:34959,91116,85620,17718,119724,25177,31760,78910,5595,9656
15441:4707,75535,117827,112862,19357,29804,7882,46963,1069,2552
15442:4854,16116,107954,19314,986,226,3137,1884,19732,1749
15448:5355,226,4021,76017,16763,5103,88834,81,986,15289
15451:5051,41350,10927,53178,17,654,518,616,8,9654
15466:17,669,866,302,76,224,654,58,81,616
15469:3378,22713,8161,186,7649,72627,1342,1812,36743,3704
15470:6475,14210,17331,2215,13348,4671,11539,9790,19731,7622
15476:54750,10833,40,76,17,2139,564,75586,48501,81
15477:17,302,616,654,58,650,8,76,29,564
15490:17,669,866,302,76,224,654,58,81,616
15495:101602,17,5567,38338,62771,17591,84715,29709,102776,30325
15496:832,2195,66796,49530,93192,8360,39957,85217,16574,98255
15503:899,17,49881,112292,63121,6450,84,302,654,947
15524:361,17,302,654,76,354,29,84,58,70
15525:26867,29,650,84,76,138,361,8,1102,224
15534:33280,49878,108175,69304,58691,70996,112623,93423,8705,8928
15541:17,669,866,302,76,224,654,58,81,616
15551:1052,92810,69844,7515,302,1913,76,654,616,58
